class,idx
17.0,056/right/ring_2.bmp
17.0,056/right/ring_4.bmp
18.0,057/left/index_2.bmp
18.0,057/left/index_1.bmp
18.0,057/left/index_5.bmp
18.0,057/left/index_4.bmp
18.0,057/left/index_3.bmp
19.0,057/left/middle_5.bmp
19.0,057/left/middle_4.bmp
19.0,057/left/middle_3.bmp
19.0,057/left/middle_2.bmp
19.0,057/left/middle_1.bmp
20.0,057/left/ring_5.bmp
20.0,057/left/ring_2.bmp
20.0,057/left/ring_1.bmp
20.0,057/left/ring_3.bmp
20.0,057/left/ring_4.bmp
21.0,057/right/index_2.bmp
21.0,057/right/index_4.bmp
21.0,057/right/index_1.bmp
21.0,057/right/index_5.bmp
21.0,057/right/index_3.bmp
22.0,057/right/middle_3.bmp
22.0,057/right/middle_4.bmp
22.0,057/right/middle_2.bmp
22.0,057/right/middle_5.bmp
22.0,057/right/middle_1.bmp
23.0,057/right/ring_3.bmp
23.0,057/right/ring_4.bmp
23.0,057/right/ring_1.bmp
23.0,057/right/ring_2.bmp
23.0,057/right/ring_5.bmp
24.0,058/left/index_3.bmp
24.0,058/left/index_2.bmp
24.0,058/left/index_5.bmp
24.0,058/left/index_4.bmp
24.0,058/left/index_1.bmp
25.0,058/left/middle_5.bmp
25.0,058/left/middle_1.bmp
25.0,058/left/middle_2.bmp
25.0,058/left/middle_4.bmp
25.0,058/left/middle_3.bmp
26.0,058/left/ring_2.bmp
26.0,058/left/ring_4.bmp
26.0,058/left/ring_3.bmp
26.0,058/left/ring_5.bmp
26.0,058/left/ring_1.bmp
27.0,058/right/index_4.bmp
27.0,058/right/index_5.bmp
27.0,058/right/index_3.bmp
27.0,058/right/index_2.bmp
27.0,058/right/index_1.bmp
28.0,058/right/middle_2.bmp
28.0,058/right/middle_4.bmp
28.0,058/right/middle_1.bmp
28.0,058/right/middle_5.bmp
28.0,058/right/middle_3.bmp
29.0,058/right/ring_3.bmp
29.0,058/right/ring_2.bmp
29.0,058/right/ring_4.bmp
29.0,058/right/ring_1.bmp
29.0,058/right/ring_5.bmp
30.0,059/left/index_3.bmp
30.0,059/left/index_5.bmp
30.0,059/left/index_2.bmp
30.0,059/left/index_1.bmp
30.0,059/left/index_4.bmp
31.0,059/left/middle_2.bmp
31.0,059/left/middle_1.bmp
31.0,059/left/middle_5.bmp
31.0,059/left/middle_3.bmp
31.0,059/left/middle_4.bmp
32.0,059/left/ring_4.bmp
32.0,059/left/ring_5.bmp
32.0,059/left/ring_1.bmp
32.0,059/left/ring_2.bmp
32.0,059/left/ring_3.bmp
33.0,059/right/index_5.bmp
33.0,059/right/index_2.bmp
33.0,059/right/index_1.bmp
33.0,059/right/index_3.bmp
33.0,059/right/index_4.bmp
34.0,059/right/middle_4.bmp
34.0,059/right/middle_5.bmp
34.0,059/right/middle_3.bmp
34.0,059/right/middle_2.bmp
34.0,059/right/middle_1.bmp
35.0,059/right/ring_4.bmp
35.0,059/right/ring_2.bmp
35.0,059/right/ring_1.bmp
35.0,059/right/ring_5.bmp
35.0,059/right/ring_3.bmp
36.0,060/left/index_3.bmp
36.0,060/left/index_2.bmp
36.0,060/left/index_5.bmp
36.0,060/left/index_4.bmp
36.0,060/left/index_1.bmp
37.0,060/left/middle_1.bmp
37.0,060/left/middle_2.bmp
37.0,060/left/middle_4.bmp
37.0,060/left/middle_3.bmp
37.0,060/left/middle_5.bmp
38.0,060/left/ring_1.bmp
38.0,060/left/ring_2.bmp
38.0,060/left/ring_4.bmp
38.0,060/left/ring_3.bmp
38.0,060/left/ring_5.bmp
39.0,060/right/index_4.bmp
39.0,060/right/index_5.bmp
39.0,060/right/index_3.bmp
39.0,060/right/index_2.bmp
39.0,060/right/index_1.bmp
40.0,060/right/middle_3.bmp
40.0,060/right/middle_2.bmp
40.0,060/right/middle_4.bmp
40.0,060/right/middle_5.bmp
40.0,060/right/middle_1.bmp
41.0,060/right/ring_5.bmp
41.0,060/right/ring_3.bmp
41.0,060/right/ring_4.bmp
41.0,060/right/ring_2.bmp
41.0,060/right/ring_1.bmp
42.0,061/left/index_2.bmp
42.0,061/left/index_3.bmp
42.0,061/left/index_5.bmp
42.0,061/left/index_4.bmp
42.0,061/left/index_1.bmp
43.0,061/left/middle_5.bmp
43.0,061/left/middle_4.bmp
43.0,061/left/middle_2.bmp
43.0,061/left/middle_1.bmp
43.0,061/left/middle_3.bmp
44.0,061/left/ring_5.bmp
44.0,061/left/ring_2.bmp
44.0,061/left/ring_1.bmp
44.0,061/left/ring_4.bmp
44.0,061/left/ring_3.bmp
45.0,061/right/index_5.bmp
45.0,061/right/index_4.bmp
45.0,061/right/index_3.bmp
45.0,061/right/index_2.bmp
45.0,061/right/index_1.bmp
46.0,061/right/middle_2.bmp
46.0,061/right/middle_4.bmp
46.0,061/right/middle_1.bmp
46.0,061/right/middle_5.bmp
46.0,061/right/middle_3.bmp
47.0,061/right/ring_3.bmp
47.0,061/right/ring_2.bmp
47.0,061/right/ring_4.bmp
47.0,061/right/ring_1.bmp
47.0,061/right/ring_5.bmp
48.0,062/left/index_5.bmp
48.0,062/left/index_3.bmp
48.0,062/left/index_2.bmp
48.0,062/left/index_4.bmp
48.0,062/left/index_1.bmp
49.0,062/left/middle_5.bmp
49.0,062/left/middle_2.bmp
49.0,062/left/middle_1.bmp
49.0,062/left/middle_3.bmp
49.0,062/left/middle_4.bmp
50.0,062/left/ring_5.bmp
50.0,062/left/ring_1.bmp
50.0,062/left/ring_2.bmp
50.0,062/left/ring_4.bmp
50.0,062/left/ring_3.bmp
51.0,062/right/index_4.bmp
51.0,062/right/index_5.bmp
51.0,062/right/index_2.bmp
51.0,062/right/index_1.bmp
51.0,062/right/index_3.bmp
52.0,062/right/middle_5.bmp
52.0,062/right/middle_1.bmp
52.0,062/right/middle_3.bmp
52.0,062/right/middle_2.bmp
52.0,062/right/middle_4.bmp
53.0,062/right/ring_4.bmp
53.0,062/right/ring_1.bmp
53.0,062/right/ring_2.bmp
53.0,062/right/ring_5.bmp
53.0,062/right/ring_3.bmp
54.0,063/left/index_3.bmp
54.0,063/left/index_1.bmp
54.0,063/left/index_4.bmp
54.0,063/left/index_5.bmp
54.0,063/left/index_2.bmp
55.0,063/left/middle_2.bmp
55.0,063/left/middle_5.bmp
55.0,063/left/middle_1.bmp
55.0,063/left/middle_3.bmp
55.0,063/left/middle_4.bmp
56.0,063/left/ring_2.bmp
56.0,063/left/ring_4.bmp
56.0,063/left/ring_1.bmp
56.0,063/left/ring_5.bmp
56.0,063/left/ring_3.bmp
57.0,063/right/index_5.bmp
57.0,063/right/index_2.bmp
57.0,063/right/index_1.bmp
57.0,063/right/index_3.bmp
57.0,063/right/index_4.bmp
58.0,063/right/middle_4.bmp
58.0,063/right/middle_5.bmp
58.0,063/right/middle_2.bmp
58.0,063/right/middle_3.bmp
58.0,063/right/middle_1.bmp
59.0,063/right/ring_4.bmp
59.0,063/right/ring_2.bmp
59.0,063/right/ring_1.bmp
59.0,063/right/ring_5.bmp
59.0,063/right/ring_3.bmp
60.0,064/left/index_3.bmp
60.0,064/left/index_4.bmp
60.0,064/left/index_5.bmp
60.0,064/left/index_2.bmp
60.0,064/left/index_1.bmp
61.0,064/left/middle_2.bmp
61.0,064/left/middle_4.bmp
61.0,064/left/middle_1.bmp
61.0,064/left/middle_3.bmp
61.0,064/left/middle_5.bmp
62.0,064/left/ring_3.bmp
62.0,064/left/ring_1.bmp
62.0,064/left/ring_2.bmp
62.0,064/left/ring_4.bmp
62.0,064/left/ring_5.bmp
63.0,064/right/index_4.bmp
63.0,064/right/index_1.bmp
63.0,064/right/index_3.bmp
63.0,064/right/index_5.bmp
63.0,064/right/index_2.bmp
64.0,064/right/middle_2.bmp
64.0,064/right/middle_5.bmp
64.0,064/right/middle_4.bmp
64.0,064/right/middle_3.bmp
64.0,064/right/middle_1.bmp
65.0,064/right/ring_5.bmp
65.0,064/right/ring_3.bmp
65.0,064/right/ring_2.bmp
65.0,064/right/ring_1.bmp
65.0,064/right/ring_4.bmp
66.0,065/left/index_4.bmp
66.0,065/left/index_3.bmp
66.0,065/left/index_2.bmp
66.0,065/left/index_5.bmp
66.0,065/left/index_1.bmp
67.0,065/left/middle_5.bmp
67.0,065/left/middle_2.bmp
67.0,065/left/middle_3.bmp
67.0,065/left/middle_4.bmp
67.0,065/left/middle_1.bmp
68.0,065/left/ring_5.bmp
68.0,065/left/ring_3.bmp
68.0,065/left/ring_2.bmp
68.0,065/left/ring_1.bmp
68.0,065/left/ring_4.bmp
69.0,065/right/index_2.bmp
69.0,065/right/index_1.bmp
69.0,065/right/index_3.bmp
69.0,065/right/index_4.bmp
69.0,065/right/index_5.bmp
70.0,065/right/middle_4.bmp
70.0,065/right/middle_1.bmp
70.0,065/right/middle_5.bmp
70.0,065/right/middle_3.bmp
70.0,065/right/middle_2.bmp
71.0,065/right/ring_5.bmp
71.0,065/right/ring_3.bmp
71.0,065/right/ring_2.bmp
71.0,065/right/ring_1.bmp
71.0,065/right/ring_4.bmp
72.0,066/left/index_1.bmp
72.0,066/left/index_5.bmp
72.0,066/left/index_4.bmp
72.0,066/left/index_3.bmp
72.0,066/left/index_2.bmp
73.0,066/left/middle_4.bmp
73.0,066/left/middle_3.bmp
73.0,066/left/middle_5.bmp
73.0,066/left/middle_2.bmp
73.0,066/left/middle_1.bmp
74.0,066/left/ring_2.bmp
74.0,066/left/ring_5.bmp
74.0,066/left/ring_3.bmp
74.0,066/left/ring_1.bmp
74.0,066/left/ring_4.bmp
75.0,066/right/index_2.bmp
75.0,066/right/index_5.bmp
75.0,066/right/index_3.bmp
75.0,066/right/index_4.bmp
75.0,066/right/index_1.bmp
76.0,066/right/middle_5.bmp
76.0,066/right/middle_4.bmp
76.0,066/right/middle_3.bmp
76.0,066/right/middle_1.bmp
76.0,066/right/middle_2.bmp
77.0,066/right/ring_4.bmp
77.0,066/right/ring_1.bmp
77.0,066/right/ring_2.bmp
77.0,066/right/ring_5.bmp
77.0,066/right/ring_3.bmp
78.0,067/left/index_3.bmp
78.0,067/left/index_5.bmp
78.0,067/left/index_1.bmp
78.0,067/left/index_4.bmp
78.0,067/left/index_2.bmp
79.0,067/left/middle_4.bmp
79.0,067/left/middle_3.bmp
79.0,067/left/middle_1.bmp
79.0,067/left/middle_5.bmp
79.0,067/left/middle_2.bmp
80.0,067/left/ring_5.bmp
80.0,067/left/ring_4.bmp
80.0,067/left/ring_1.bmp
80.0,067/left/ring_3.bmp
80.0,067/left/ring_2.bmp
81.0,067/right/index_3.bmp
81.0,067/right/index_5.bmp
81.0,067/right/index_1.bmp
81.0,067/right/index_4.bmp
81.0,067/right/index_2.bmp
82.0,067/right/middle_5.bmp
82.0,067/right/middle_2.bmp
82.0,067/right/middle_4.bmp
82.0,067/right/middle_1.bmp
82.0,067/right/middle_3.bmp
83.0,067/right/ring_5.bmp
83.0,067/right/ring_1.bmp
83.0,067/right/ring_3.bmp
83.0,067/right/ring_2.bmp
83.0,067/right/ring_4.bmp
84.0,068/left/index_3.bmp
84.0,068/left/index_5.bmp
84.0,068/left/index_2.bmp
84.0,068/left/index_1.bmp
84.0,068/left/index_4.bmp
85.0,068/left/middle_5.bmp
85.0,068/left/middle_2.bmp
85.0,068/left/middle_1.bmp
85.0,068/left/middle_4.bmp
85.0,068/left/middle_3.bmp
86.0,068/left/ring_5.bmp
86.0,068/left/ring_3.bmp
86.0,068/left/ring_2.bmp
86.0,068/left/ring_4.bmp
86.0,068/left/ring_1.bmp
87.0,068/right/index_5.bmp
87.0,068/right/index_4.bmp
87.0,068/right/index_3.bmp
87.0,068/right/index_2.bmp
87.0,068/right/index_1.bmp
88.0,068/right/middle_2.bmp
88.0,068/right/middle_4.bmp
88.0,068/right/middle_1.bmp
88.0,068/right/middle_5.bmp
88.0,068/right/middle_3.bmp
89.0,068/right/ring_3.bmp
89.0,068/right/ring_2.bmp
89.0,068/right/ring_4.bmp
89.0,068/right/ring_1.bmp
89.0,068/right/ring_5.bmp
90.0,069/left/index_3.bmp
90.0,069/left/index_5.bmp
90.0,069/left/index_2.bmp
90.0,069/left/index_4.bmp
90.0,069/left/index_1.bmp
91.0,069/left/middle_5.bmp
91.0,069/left/middle_2.bmp
91.0,069/left/middle_4.bmp
91.0,069/left/middle_3.bmp
91.0,069/left/middle_1.bmp
92.0,069/left/ring_5.bmp
92.0,069/left/ring_1.bmp
92.0,069/left/ring_2.bmp
92.0,069/left/ring_4.bmp
92.0,069/left/ring_3.bmp
93.0,069/right/index_5.bmp
93.0,069/right/index_4.bmp
93.0,069/right/index_3.bmp
93.0,069/right/index_2.bmp
93.0,069/right/index_1.bmp
94.0,069/right/middle_2.bmp
94.0,069/right/middle_4.bmp
94.0,069/right/middle_1.bmp
94.0,069/right/middle_5.bmp
94.0,069/right/middle_3.bmp
95.0,069/right/ring_3.bmp
95.0,069/right/ring_2.bmp
95.0,069/right/ring_4.bmp
95.0,069/right/ring_1.bmp
95.0,069/right/ring_5.bmp
96.0,070/left/index_3.bmp
96.0,070/left/index_5.bmp
96.0,070/left/index_2.bmp
96.0,070/left/index_1.bmp
96.0,070/left/index_4.bmp
97.0,070/left/middle_2.bmp
97.0,070/left/middle_1.bmp
97.0,070/left/middle_5.bmp
97.0,070/left/middle_3.bmp
97.0,070/left/middle_4.bmp
98.0,070/left/ring_4.bmp
98.0,070/left/ring_5.bmp
98.0,070/left/ring_1.bmp
98.0,070/left/ring_2.bmp
98.0,070/left/ring_3.bmp
99.0,070/right/index_5.bmp
99.0,070/right/index_2.bmp
99.0,070/right/index_1.bmp
99.0,070/right/index_3.bmp
99.0,070/right/index_4.bmp
100.0,070/right/middle_4.bmp
100.0,070/right/middle_5.bmp
100.0,070/right/middle_3.bmp
100.0,070/right/middle_2.bmp
100.0,070/right/middle_1.bmp
101.0,070/right/ring_4.bmp
101.0,070/right/ring_2.bmp
101.0,070/right/ring_1.bmp
101.0,070/right/ring_5.bmp
101.0,070/right/ring_3.bmp
102.0,071/left/index_3.bmp
102.0,071/left/index_5.bmp
102.0,071/left/index_2.bmp
102.0,071/left/index_4.bmp
102.0,071/left/index_1.bmp
103.0,071/left/middle_5.bmp
103.0,071/left/middle_1.bmp
103.0,071/left/middle_2.bmp
103.0,071/left/middle_4.bmp
103.0,071/left/middle_3.bmp
104.0,071/left/ring_1.bmp
104.0,071/left/ring_2.bmp
104.0,071/left/ring_4.bmp
104.0,071/left/ring_3.bmp
104.0,071/left/ring_5.bmp
105.0,071/right/index_4.bmp
105.0,071/right/index_5.bmp
105.0,071/right/index_2.bmp
105.0,071/right/index_1.bmp
105.0,071/right/index_3.bmp
106.0,071/right/middle_5.bmp
106.0,071/right/middle_1.bmp
106.0,071/right/middle_3.bmp
106.0,071/right/middle_2.bmp
106.0,071/right/middle_4.bmp
107.0,071/right/ring_4.bmp
107.0,071/right/ring_3.bmp
107.0,071/right/ring_1.bmp
107.0,071/right/ring_2.bmp
107.0,071/right/ring_5.bmp
108.0,072/left/index_3.bmp
108.0,072/left/index_1.bmp
108.0,072/left/index_5.bmp
108.0,072/left/index_4.bmp
108.0,072/left/index_2.bmp
109.0,072/left/middle_5.bmp
109.0,072/left/middle_3.bmp
109.0,072/left/middle_4.bmp
109.0,072/left/middle_2.bmp
109.0,072/left/middle_1.bmp
110.0,072/left/ring_2.bmp
110.0,072/left/ring_4.bmp
110.0,072/left/ring_5.bmp
110.0,072/left/ring_3.bmp
110.0,072/left/ring_1.bmp
111.0,072/right/index_3.bmp
111.0,072/right/index_5.bmp
111.0,072/right/index_1.bmp
111.0,072/right/index_2.bmp
111.0,072/right/index_4.bmp
112.0,072/right/middle_5.bmp
112.0,072/right/middle_2.bmp
112.0,072/right/middle_4.bmp
112.0,072/right/middle_1.bmp
112.0,072/right/middle_3.bmp
113.0,072/right/ring_5.bmp
113.0,072/right/ring_3.bmp
113.0,072/right/ring_1.bmp
113.0,072/right/ring_2.bmp
113.0,072/right/ring_4.bmp
114.0,073/left/index_1.bmp
114.0,073/left/index_4.bmp
114.0,073/left/index_5.bmp
114.0,073/left/index_2.bmp
114.0,073/left/index_3.bmp
115.0,073/left/middle_1.bmp
115.0,073/left/middle_4.bmp
115.0,073/left/middle_2.bmp
115.0,073/left/middle_3.bmp
115.0,073/left/middle_5.bmp
116.0,073/left/ring_4.bmp
116.0,073/left/ring_3.bmp
116.0,073/left/ring_2.bmp
116.0,073/left/ring_1.bmp
116.0,073/left/ring_5.bmp
117.0,073/right/index_2.bmp
117.0,073/right/index_5.bmp
117.0,073/right/index_3.bmp
117.0,073/right/index_1.bmp
117.0,073/right/index_4.bmp
118.0,073/right/middle_5.bmp
118.0,073/right/middle_4.bmp
118.0,073/right/middle_1.bmp
118.0,073/right/middle_3.bmp
118.0,073/right/middle_2.bmp
119.0,073/right/ring_4.bmp
119.0,073/right/ring_2.bmp
119.0,073/right/ring_1.bmp
119.0,073/right/ring_5.bmp
119.0,073/right/ring_3.bmp
120.0,074/left/index_1.bmp
120.0,074/left/index_4.bmp
120.0,074/left/index_5.bmp
120.0,074/left/index_3.bmp
120.0,074/left/index_2.bmp
121.0,074/left/middle_4.bmp
121.0,074/left/middle_3.bmp
121.0,074/left/middle_5.bmp
121.0,074/left/middle_2.bmp
121.0,074/left/middle_1.bmp
122.0,074/left/ring_5.bmp
122.0,074/left/ring_3.bmp
122.0,074/left/ring_1.bmp
122.0,074/left/ring_4.bmp
122.0,074/left/ring_2.bmp
123.0,074/right/index_2.bmp
123.0,074/right/index_5.bmp
123.0,074/right/index_1.bmp
123.0,074/right/index_3.bmp
123.0,074/right/index_4.bmp
124.0,074/right/middle_5.bmp
124.0,074/right/middle_4.bmp
124.0,074/right/middle_1.bmp
124.0,074/right/middle_3.bmp
124.0,074/right/middle_2.bmp
125.0,074/right/ring_4.bmp
125.0,074/right/ring_2.bmp
125.0,074/right/ring_1.bmp
125.0,074/right/ring_3.bmp
125.0,074/right/ring_5.bmp
126.0,075/left/index_1.bmp
126.0,075/left/index_5.bmp
126.0,075/left/index_4.bmp
126.0,075/left/index_3.bmp
126.0,075/left/index_2.bmp
127.0,075/left/middle_5.bmp
127.0,075/left/middle_3.bmp
127.0,075/left/middle_4.bmp
127.0,075/left/middle_2.bmp
127.0,075/left/middle_1.bmp
128.0,075/left/ring_2.bmp
128.0,075/left/ring_5.bmp
128.0,075/left/ring_1.bmp
128.0,075/left/ring_3.bmp
128.0,075/left/ring_4.bmp
129.0,075/right/index_4.bmp
129.0,075/right/index_1.bmp
129.0,075/right/index_5.bmp
129.0,075/right/index_3.bmp
129.0,075/right/index_2.bmp
130.0,075/right/middle_3.bmp
130.0,075/right/middle_1.bmp
130.0,075/right/middle_4.bmp
130.0,075/right/middle_2.bmp
130.0,075/right/middle_5.bmp
131.0,075/right/ring_4.bmp
131.0,075/right/ring_1.bmp
131.0,075/right/ring_2.bmp
131.0,075/right/ring_5.bmp
131.0,075/right/ring_3.bmp
132.0,076/left/index_3.bmp
132.0,076/left/index_5.bmp
132.0,076/left/index_2.bmp
132.0,076/left/index_4.bmp
132.0,076/left/index_1.bmp
133.0,076/left/middle_5.bmp
133.0,076/left/middle_1.bmp
133.0,076/left/middle_2.bmp
133.0,076/left/middle_4.bmp
133.0,076/left/middle_3.bmp
134.0,076/left/ring_5.bmp
134.0,076/left/ring_2.bmp
134.0,076/left/ring_4.bmp
134.0,076/left/ring_3.bmp
134.0,076/left/ring_1.bmp
135.0,076/right/index_4.bmp
135.0,076/right/index_5.bmp
135.0,076/right/index_2.bmp
135.0,076/right/index_3.bmp
135.0,076/right/index_1.bmp
136.0,076/right/middle_3.bmp
136.0,076/right/middle_2.bmp
136.0,076/right/middle_4.bmp
136.0,076/right/middle_1.bmp
136.0,076/right/middle_5.bmp
137.0,076/right/ring_2.bmp
137.0,076/right/ring_4.bmp
137.0,076/right/ring_1.bmp
137.0,076/right/ring_5.bmp
137.0,076/right/ring_3.bmp
138.0,077/left/index_4.bmp
138.0,077/left/index_3.bmp
138.0,077/left/index_2.bmp
138.0,077/left/index_5.bmp
138.0,077/left/index_1.bmp
139.0,077/left/middle_5.bmp
139.0,077/left/middle_1.bmp
139.0,077/left/middle_2.bmp
139.0,077/left/middle_4.bmp
139.0,077/left/middle_3.bmp
140.0,077/left/ring_5.bmp
140.0,077/left/ring_4.bmp
140.0,077/left/ring_1.bmp
140.0,077/left/ring_3.bmp
140.0,077/left/ring_2.bmp
141.0,077/right/index_3.bmp
141.0,077/right/index_2.bmp
141.0,077/right/index_4.bmp
141.0,077/right/index_5.bmp
141.0,077/right/index_1.bmp
142.0,077/right/middle_2.bmp
142.0,077/right/middle_3.bmp
142.0,077/right/middle_5.bmp
142.0,077/right/middle_4.bmp
142.0,077/right/middle_1.bmp
143.0,077/right/ring_5.bmp
143.0,077/right/ring_3.bmp
143.0,077/right/ring_2.bmp
143.0,077/right/ring_1.bmp
143.0,077/right/ring_4.bmp
144.0,078/left/index_4.bmp
144.0,078/left/index_3.bmp
144.0,078/left/index_2.bmp
144.0,078/left/index_5.bmp
144.0,078/left/index_1.bmp
145.0,078/left/middle_1.bmp
145.0,078/left/middle_4.bmp
145.0,078/left/middle_2.bmp
145.0,078/left/middle_5.bmp
145.0,078/left/middle_3.bmp
146.0,078/left/ring_1.bmp
146.0,078/left/ring_2.bmp
146.0,078/left/ring_5.bmp
146.0,078/left/ring_4.bmp
146.0,078/left/ring_3.bmp
147.0,078/right/index_5.bmp
147.0,078/right/index_1.bmp
147.0,078/right/index_2.bmp
147.0,078/right/index_3.bmp
147.0,078/right/index_4.bmp
148.0,078/right/middle_4.bmp
148.0,078/right/middle_5.bmp
148.0,078/right/middle_1.bmp
148.0,078/right/middle_3.bmp
148.0,078/right/middle_2.bmp
149.0,078/right/ring_4.bmp
149.0,078/right/ring_2.bmp
149.0,078/right/ring_1.bmp
149.0,078/right/ring_5.bmp
149.0,078/right/ring_3.bmp
150.0,079/left/index_1.bmp
150.0,079/left/index_4.bmp
150.0,079/left/index_5.bmp
150.0,079/left/index_3.bmp
150.0,079/left/index_2.bmp
151.0,079/left/middle_4.bmp
151.0,079/left/middle_3.bmp
151.0,079/left/middle_5.bmp
151.0,079/left/middle_2.bmp
151.0,079/left/middle_1.bmp
152.0,079/left/ring_5.bmp
152.0,079/left/ring_3.bmp
152.0,079/left/ring_1.bmp
152.0,079/left/ring_4.bmp
152.0,079/left/ring_2.bmp
153.0,079/right/index_2.bmp
153.0,079/right/index_5.bmp
153.0,079/right/index_1.bmp
153.0,079/right/index_3.bmp
153.0,079/right/index_4.bmp
154.0,079/right/middle_5.bmp
154.0,079/right/middle_4.bmp
154.0,079/right/middle_1.bmp
154.0,079/right/middle_3.bmp
154.0,079/right/middle_2.bmp
155.0,079/right/ring_4.bmp
155.0,079/right/ring_2.bmp
155.0,079/right/ring_1.bmp
155.0,079/right/ring_5.bmp
155.0,079/right/ring_3.bmp
156.0,080/left/index_4.bmp
156.0,080/left/index_2.bmp
156.0,080/left/index_5.bmp
156.0,080/left/index_3.bmp
156.0,080/left/index_1.bmp
157.0,080/left/middle_1.bmp
157.0,080/left/middle_2.bmp
157.0,080/left/middle_4.bmp
157.0,080/left/middle_3.bmp
157.0,080/left/middle_5.bmp
158.0,080/left/ring_4.bmp
158.0,080/left/ring_5.bmp
158.0,080/left/ring_3.bmp
158.0,080/left/ring_1.bmp
158.0,080/left/ring_2.bmp
159.0,080/right/index_3.bmp
159.0,080/right/index_5.bmp
159.0,080/right/index_2.bmp
159.0,080/right/index_1.bmp
159.0,080/right/index_4.bmp
160.0,080/right/middle_2.bmp
160.0,080/right/middle_5.bmp
160.0,080/right/middle_1.bmp
160.0,080/right/middle_3.bmp
160.0,080/right/middle_4.bmp
161.0,080/right/ring_4.bmp
161.0,080/right/ring_1.bmp
161.0,080/right/ring_3.bmp
161.0,080/right/ring_2.bmp
161.0,080/right/ring_5.bmp
162.0,081/left/index_1.bmp
162.0,081/left/index_4.bmp
162.0,081/left/index_5.bmp
162.0,081/left/index_3.bmp
162.0,081/left/index_2.bmp
163.0,081/left/middle_5.bmp
163.0,081/left/middle_3.bmp
163.0,081/left/middle_1.bmp
163.0,081/left/middle_4.bmp
163.0,081/left/middle_2.bmp
164.0,081/left/ring_2.bmp
164.0,081/left/ring_5.bmp
164.0,081/left/ring_3.bmp
164.0,081/left/ring_1.bmp
164.0,081/left/ring_4.bmp
165.0,081/right/index_2.bmp
165.0,081/right/index_5.bmp
165.0,081/right/index_1.bmp
165.0,081/right/index_3.bmp
165.0,081/right/index_4.bmp
166.0,081/right/middle_5.bmp
166.0,081/right/middle_4.bmp
166.0,081/right/middle_3.bmp
166.0,081/right/middle_2.bmp
166.0,081/right/middle_1.bmp
167.0,081/right/ring_4.bmp
167.0,081/right/ring_2.bmp
167.0,081/right/ring_1.bmp
167.0,081/right/ring_5.bmp
167.0,081/right/ring_3.bmp
168.0,082/left/index_3.bmp
168.0,082/left/index_4.bmp
168.0,082/left/index_5.bmp
168.0,082/left/index_2.bmp
168.0,082/left/index_1.bmp
169.0,082/left/middle_1.bmp
169.0,082/left/middle_4.bmp
169.0,082/left/middle_2.bmp
169.0,082/left/middle_3.bmp
169.0,082/left/middle_5.bmp
170.0,082/left/ring_3.bmp
170.0,082/left/ring_4.bmp
170.0,082/left/ring_2.bmp
170.0,082/left/ring_5.bmp
170.0,082/left/ring_1.bmp
171.0,082/right/index_1.bmp
171.0,082/right/index_2.bmp
171.0,082/right/index_3.bmp
171.0,082/right/index_4.bmp
171.0,082/right/index_5.bmp
172.0,082/right/middle_4.bmp
172.0,082/right/middle_2.bmp
172.0,082/right/middle_3.bmp
172.0,082/right/middle_5.bmp
172.0,082/right/middle_1.bmp
173.0,082/right/ring_4.bmp
173.0,082/right/ring_2.bmp
173.0,082/right/ring_1.bmp
173.0,082/right/ring_3.bmp
173.0,082/right/ring_5.bmp
174.0,083/left/index_3.bmp
174.0,083/left/index_5.bmp
174.0,083/left/index_2.bmp
174.0,083/left/index_4.bmp
174.0,083/left/index_1.bmp
175.0,083/left/middle_4.bmp
175.0,083/left/middle_2.bmp
175.0,083/left/middle_5.bmp
175.0,083/left/middle_3.bmp
175.0,083/left/middle_1.bmp
176.0,083/left/ring_4.bmp
176.0,083/left/ring_5.bmp
176.0,083/left/ring_3.bmp
176.0,083/left/ring_2.bmp
176.0,083/left/ring_1.bmp
177.0,083/right/index_2.bmp
177.0,083/right/index_3.bmp
177.0,083/right/index_1.bmp
177.0,083/right/index_4.bmp
177.0,083/right/index_5.bmp
178.0,083/right/middle_2.bmp
178.0,083/right/middle_3.bmp
178.0,083/right/middle_5.bmp
178.0,083/right/middle_4.bmp
178.0,083/right/middle_1.bmp
179.0,083/right/ring_5.bmp
179.0,083/right/ring_3.bmp
179.0,083/right/ring_2.bmp
179.0,083/right/ring_1.bmp
179.0,083/right/ring_4.bmp
180.0,084/left/index_4.bmp
180.0,084/left/index_3.bmp
180.0,084/left/index_2.bmp
180.0,084/left/index_5.bmp
180.0,084/left/index_1.bmp
181.0,084/left/middle_5.bmp
181.0,084/left/middle_2.bmp
181.0,084/left/middle_3.bmp
181.0,084/left/middle_4.bmp
181.0,084/left/middle_1.bmp
182.0,084/left/ring_5.bmp
182.0,084/left/ring_3.bmp
182.0,084/left/ring_2.bmp
182.0,084/left/ring_1.bmp
182.0,084/left/ring_4.bmp
183.0,084/right/index_2.bmp
183.0,084/right/index_1.bmp
183.0,084/right/index_3.bmp
183.0,084/right/index_4.bmp
183.0,084/right/index_5.bmp
184.0,084/right/middle_4.bmp
184.0,084/right/middle_1.bmp
184.0,084/right/middle_5.bmp
184.0,084/right/middle_3.bmp
184.0,084/right/middle_2.bmp
185.0,084/right/ring_5.bmp
185.0,084/right/ring_3.bmp
